"Datum Beginn";"Datum Ende";"Wochentag";"Beginn";"Ende";"Raum";"Ereignis";"Fach";"Dozent";"Bereich";"Standort";"ID"
"21.11.2023";"21.11.2023";"Di";"20:55";"21:40";"407";"TS TSE 2109 A 05";"Embedded Systems";"Martin Burger";"JTE";"Lagerstrasse 102";"914633"
"21.11.2023";"21.11.2023";"Di";"08:50";"09:35";"402";"TS TSE 2109 A 05";"Signalverarbeitung ";"Peter Jost";"JTE";"Lagerstrasse 102";"914529"
"21.11.2023";"21.11.2023";"Di";"09:50";"10:35";"402";"TS TSE 2109 A 05";"Signalverarbeitung ";"Peter Jost";"JTE";"Lagerstrasse 102";"914531"
"21.11.2023";"21.11.2023";"Di";"10:40";"11:25";"402";"TS TSE 2109 A 05";"Signalverarbeitung ";"Peter Jost";"JTE";"Lagerstrasse 102";"914533"
"21.11.2023";"21.11.2023";"Di";"11:30";"12:15";"402";"TS TSE 2109 A 05";"Signalverarbeitung ";"Peter Jost";"JTE";"Lagerstrasse 102";"914535"
"21.11.2023";"21.11.2023";"Di";"12:20";"13:05";"402";"TS TSE 2109 A 05";"Signalverarbeitung ";"Peter Jost";"JTE";"Lagerstrasse 102";"914537"
"21.11.2023";"21.11.2023";"Di";"13:10";"13:55";"402";"TS TSE 2109 A 05";"Signalverarbeitung ";"Peter Jost";"JTE";"Lagerstrasse 102";"914539"
"21.11.2023";"21.11.2023";"Di";"14:00";"14:45";"402";"TS TSE 2109 A 05";"Signalverarbeitung ";"Peter Jost";"JTE";"Lagerstrasse 102";"914541"
"21.11.2023";"21.11.2023";"Di";"15:00";"15:45";"402";"TS TSE 2109 A 05";"Signalverarbeitung ";"Peter Jost";"JTE";"Lagerstrasse 102";"914543"
"21.11.2023";"21.11.2023";"Di";"15:50";"16:35";"402";"TS TSE 2109 A 05";"Signalverarbeitung ";"Peter Jost";"JTE";"Lagerstrasse 102";"914545"
"24.11.2023";"24.11.2023";"Fr";"08:50";"09:35";"403";"TS TSE 2202 A 04";"Bussysteme";"Roman Leuenberger";"JTE";"Lagerstrasse 102";"914923"
"24.11.2023";"24.11.2023";"Fr";"09:50";"10:35";"403";"TS TSE 2202 A 04";"Bussysteme";"Roman Leuenberger";"JTE";"Lagerstrasse 102";"914925"
"24.11.2023";"24.11.2023";"Fr";"10:40";"11:25";"403";"TS TSE 2202 A 04";"Bussysteme";"Roman Leuenberger";"JTE";"Lagerstrasse 102";"914927"
"24.11.2023";"24.11.2023";"Fr";"11:30";"12:15";"403";"TS TSE 2202 A 04";"Bussysteme";"Roman Leuenberger";"JTE";"Lagerstrasse 102";"914929"
"24.11.2023";"24.11.2023";"Fr";"12:20";"13:05";"403";"TS TSE 2202 A 04";"Bussysteme";"Roman Leuenberger";"JTE";"Lagerstrasse 102";"914931"
"24.11.2023";"24.11.2023";"Fr";"13:10";"13:55";"403";"TS TSE 2202 A 04";"Bussysteme";"Roman Leuenberger";"JTE";"Lagerstrasse 102";"914933"
"24.11.2023";"24.11.2023";"Fr";"14:00";"14:45";"403";"TS TSE 2202 A 04";"Bussysteme";"Roman Leuenberger";"JTE";"Lagerstrasse 102";"914935"
"24.11.2023";"24.11.2023";"Fr";"15:00";"15:45";"403";"TS TSE 2202 A 04";"Bussysteme";"Roman Leuenberger";"JTE";"Lagerstrasse 102";"914937"
"24.11.2023";"24.11.2023";"Fr";"15:50";"16:35";"403";"TS TSE 2202 A 04";"Bussysteme";"Roman Leuenberger";"JTE";"Lagerstrasse 102";"914939"
"17.11.2023";"17.11.2023";"Fr";"14:00";"14:45";"ZL O3.05";"FH GBM 2308 FS2 01";"Mathematik (GBM/TBM)";"Raphael Roth";"JMA";"Lagerstrasse 45";"952140"
"17.11.2023";"17.11.2023";"Fr";"15:00";"15:45";"ZL O3.05";"FH GBM 2308 FS2 01";"Mathematik (GBM/TBM)";"Raphael Roth";"JMA";"Lagerstrasse 45";"952142"
"24.11.2023";"24.11.2023";"Fr";"14:00";"14:45";"ZL O3.05";"FH GBM 2308 FS2 01";"Mathematik (GBM/TBM)";"Raphael Roth";"JMA";"Lagerstrasse 45";"952144"
"24.11.2023";"24.11.2023";"Fr";"15:00";"15:45";"ZL O3.05";"FH GBM 2308 FS2 01";"Mathematik (GBM/TBM)";"Raphael Roth";"JMA";"Lagerstrasse 45";"952146"
"17.11.2023";"17.11.2023";"Fr";"15:50";"16:35";"ZL O3.05";"FH GBM 2308 FS2 01";"Physik";"Torsten Moltrecht";"JMA";"Lagerstrasse 45";"977348"
"17.11.2023";"17.11.2023";"Fr";"16:40";"17:25";"ZL O3.05";"FH GBM 2308 FS2 01";"Physik";"Torsten Moltrecht";"JMA";"Lagerstrasse 45";"977350"
"20.11.2023";"20.11.2023";"Mo";"12:20";"13:05";"ZL O4.01";"TP TPA 2108 C 05";"Ausführen von Laborarbeiten";"Katrin Schuster";"JME";"Lagerstrasse 45";"934078"
"20.11.2023";"20.11.2023";"Mo";"13:10";"13:55";"ZL O4.01";"TP TPA 2108 C 05";"Ausführen von Laborarbeiten";"Katrin Schuster";"JME";"Lagerstrasse 45";"934080"
"20.11.2023";"20.11.2023";"Mo";"15:50";"16:35";"ZL O4.01";"TP TPA 2108 D 05";"Ausführen von Laborarbeiten";"Katrin Schuster";"JME";"Lagerstrasse 45";"934400"
"20.11.2023";"20.11.2023";"Mo";"16:40";"17:25";"ZL O4.01";"TP TPA 2108 D 05";"Ausführen von Laborarbeiten";"Katrin Schuster";"JME";"Lagerstrasse 45";"934402"
"18.11.2023";"18.11.2023";"Sa";"09:50";"10:35";"ZL O3.05";"FH GBM 2308 FS2 01";"Sozialwissenschaften";"Antonella Lang-Balestra";"JMA";"Lagerstrasse 45";"952272"
"18.11.2023";"18.11.2023";"Sa";"10:40";"11:25";"ZL O3.05";"FH GBM 2308 FS2 01";"Sozialwissenschaften";"Antonella Lang-Balestra";"JMA";"Lagerstrasse 45";"952274"
"18.11.2023";"18.11.2023";"Sa";"12:20";"13:05";"ZL O3.05";"FH GBM 2308 FS2 01";"Wirtschaft + Recht (GBM/TBM)";"Silvan Hinterberger";"JMA";"Lagerstrasse 45";"952348"
"18.11.2023";"18.11.2023";"Sa";"13:10";"13:55";"ZL O3.05";"FH GBM 2308 FS2 01";"Wirtschaft + Recht (GBM/TBM)";"Silvan Hinterberger";"JMA";"Lagerstrasse 45";"952350"
"17.11.2023";"17.11.2023";"Fr";"08:00";"08:45";"304";"FH TBM 2308 FS2 01";"Chemie";"Yvonne Hari";"JMA";"Lagerstrasse 102";"975388"
"17.11.2023";"17.11.2023";"Fr";"08:50";"09:35";"304";"FH TBM 2308 FS2 01";"Chemie";"Yvonne Hari";"JMA";"Lagerstrasse 102";"975389"
"24.11.2023";"24.11.2023";"Fr";"15:50";"16:35";"ZL O3.05";"FH TBM 2308 FS2 01";"Physik";"Torsten Moltrecht";"JMA";"Lagerstrasse 45";"952448"
"24.11.2023";"24.11.2023";"Fr";"16:40";"17:25";"ZL O3.05";"FH TBM 2308 FS2 01";"Physik";"Torsten Moltrecht";"JMA";"Lagerstrasse 45";"952450"
"18.11.2023";"18.11.2023";"Sa";"09:50";"10:35";"ZL O4.05";"FH TBM 2308 FS2 01";"Mathematik Schwerpunktfach";"Christoph Kündig";"JMA";"Lagerstrasse 45";"952536"
"18.11.2023";"18.11.2023";"Sa";"10:40";"11:25";"ZL O4.05";"FH TBM 2308 FS2 01";"Mathematik Schwerpunktfach";"Christoph Kündig";"JMA";"Lagerstrasse 45";"952538"
"20.11.2023";"20.11.2023";"Mo";"12:20";"13:05";"401";"GY GYM 2108 A 05";"Lernatelier Deutsch";"Thomas Kaiser";"JMA";"Lagerstrasse 102";"946428"
"20.11.2023";"20.11.2023";"Mo";"13:10";"13:55";"401";"GY GYM 2108 A 05";"Lernatelier Deutsch";"Thomas Kaiser";"JMA";"Lagerstrasse 102";"946430"
"20.11.2023";"20.11.2023";"Mo";"12:20";"13:05";"407";"GY GYM 2108 A 05";"Lernatelier Französisch";"Sarah Roussel";"JMA";"Lagerstrasse 102";"946504"
"20.11.2023";"20.11.2023";"Mo";"13:10";"13:55";"407";"GY GYM 2108 A 05";"Lernatelier Französisch";"Sarah Roussel";"JMA";"Lagerstrasse 102";"946506"
"20.11.2023";"20.11.2023";"Mo";"12:20";"13:05";"405a";"GY GYM 2108 A 05";"Lernatelier Mathematik";"Hansruedi Nietlisbach";"JMA";"Lagerstrasse 102";"967533"
"20.11.2023";"20.11.2023";"Mo";"13:10";"13:55";"405a";"GY GYM 2108 A 05";"Lernatelier Mathematik";"Hansruedi Nietlisbach";"JMA";"Lagerstrasse 102";"967534"
"21.11.2023";"21.11.2023";"Di";"15:00";"15:45";"404a";"GY GYM 2008 A 07";"Lerngruppe";"Lehrer Vakant";"JMA";"Lagerstrasse 102";"947874"
"17.11.2023";"17.11.2023";"Fr";"10:40";"11:25";"404b";"GY GYM 2108 A 05";"Lerngruppe";"Lehrer Vakant";"JMA";"Lagerstrasse 102";"946328"
"24.11.2023";"24.11.2023";"Fr";"10:40";"11:25";"404b";"GY GYM 2108 A 05";"Lerngruppe";"Lehrer Vakant";"JMA";"Lagerstrasse 102";"946330"
"21.11.2023";"21.11.2023";"Di";"09:50";"10:35";"ZL O4.08";"FH GBM 2308 MD1 01";"Deutsch";"Kai Kunz";"JMA";"Lagerstrasse 45";"948319"
"21.11.2023";"21.11.2023";"Di";"10:40";"11:25";"ZL O4.08";"FH GBM 2308 MD1 01";"Deutsch";"Kai Kunz";"JMA";"Lagerstrasse 45";"948321"
"20.11.2023";"20.11.2023";"Mo";"08:00";"08:45";"201";"FH GBM 2308 MD1 01";"Englisch";"Ann-Catherine Nabholz";"JMA";"Lagerstrasse 102";"967602"
"20.11.2023";"20.11.2023";"Mo";"08:50";"09:35";"201";"FH GBM 2308 MD1 01";"Englisch";"Ann-Catherine Nabholz";"JMA";"Lagerstrasse 102";"967603"
"20.11.2023";"20.11.2023";"Mo";"09:50";"10:35";"201";"FH GBM 2308 MD1 01";"Geschichte und Politik";"Andrea Scherer";"JMA";"Lagerstrasse 102";"967780"
"20.11.2023";"20.11.2023";"Mo";"10:40";"11:25";"201";"FH GBM 2308 MD1 01";"Geschichte und Politik";"Andrea Scherer";"JMA";"Lagerstrasse 102";"967781"
"21.11.2023";"21.11.2023";"Di";"12:20";"13:05";"ZL O4.08";"FH GBM 2308 MD1 01";"Sozialwissenschaften";"Antonella Lang-Balestra";"JMA";"Lagerstrasse 45";"948219"
"21.11.2023";"21.11.2023";"Di";"13:10";"13:55";"ZL O4.08";"FH GBM 2308 MD1 01";"Sozialwissenschaften";"Antonella Lang-Balestra";"JMA";"Lagerstrasse 45";"948221"
"20.11.2023";"20.11.2023";"Mo";"12:20";"13:05";"305";"FH GBM 2308 MD1 01";"Wirtschaft und Recht";"Jean-Claude Langensand";"JMA";"Lagerstrasse 102";"967721"
"20.11.2023";"20.11.2023";"Mo";"13:10";"13:55";"305";"FH GBM 2308 MD1 01";"Wirtschaft und Recht";"Jean-Claude Langensand";"JMA";"Lagerstrasse 102";"967722"
"17.11.2023";"17.11.2023";"Fr";"08:15";"12:15";"ZL O4.10";"TP TPU 2308 Gruppe 1 01";"ÜK Begleiten von tierärztliche Eingriffe";"Barbara Fox";"JME";"Lagerstrasse 45";"958106"
"17.11.2023";"17.11.2023";"Fr";"13:00";"17:00";"ZL O4.10";"TP TPU 2308 Gruppe 1 01";"ÜK Begleiten von tierärztliche Eingriffe";"Barbara Fox";"JME";"Lagerstrasse 45";"958108"
"24.11.2023";"24.11.2023";"Fr";"08:15";"12:15";"ZL O4.05";"TP TPU 2308 Gruppe 2 01";"ÜK Umsetzen von Hygiene- und Sicherheitsmassnahmen";"Tanja Tschigg";"JME";"Lagerstrasse 45";"958126"
"24.11.2023";"24.11.2023";"Fr";"13:00";"17:00";"ZL O4.05";"TP TPU 2308 Gruppe 2 01";"ÜK Umsetzen von Hygiene- und Sicherheitsmassnahmen";"Tanja Tschigg";"JME";"Lagerstrasse 45";"958128"
"24.11.2023";"24.11.2023";"Fr";"08:15";"12:15";"ZL O4.10";"TP TPU 2308 Gruppe 3 01";"ÜK Begleiten von tierärztliche Eingriffe";"Barbara Fox";"JME";"Lagerstrasse 45";"958154"
"24.11.2023";"24.11.2023";"Fr";"13:00";"17:00";"ZL O4.10";"TP TPU 2308 Gruppe 3 01";"ÜK Begleiten von tierärztliche Eingriffe";"Barbara Fox";"JME";"Lagerstrasse 45";"958156"
"17.11.2023";"17.11.2023";"Fr";"08:15";"12:15";"ZL O4.06";"TP TPU 2308 Gruppe 4 01";"ÜK Umsetzen von Hygiene- und Sicherheitsmassnahmen";"Tanja Tschigg";"JME";"Lagerstrasse 45";"958174"
"17.11.2023";"17.11.2023";"Fr";"13:00";"17:00";"ZL O4.06";"TP TPU 2308 Gruppe 4 01";"ÜK Umsetzen von Hygiene- und Sicherheitsmassnahmen";"Tanja Tschigg";"JME";"Lagerstrasse 45";"958176"
"24.11.2023";"24.11.2023";"Fr";"08:15";"12:15";"ZL O4.15";"TP TPU 2308 Gruppe 4 01";"ÜK Ausführen von Laborarbeiten";"Charlotte Zgraggen";"JME";"Lagerstrasse 45";"958182"
"24.11.2023";"24.11.2023";"Fr";"13:00";"17:00";"ZL O4.18";"TP TPU 2308 Gruppe 4 01";"ÜK Ausführen von Laborarbeiten";"Katrin Schuster";"JME";"Lagerstrasse 45";"958186"
"17.11.2023";"17.11.2023";"Fr";"08:15";"12:15";"ZL O4.15";"TP TPU 2308 Gruppe 5 01";"ÜK Ausführen von Laborarbeiten";"Charlotte Zgraggen";"JME";"Lagerstrasse 45";"958206"
"17.11.2023";"17.11.2023";"Fr";"13:00";"17:00";"ZL O4.18";"TP TPU 2308 Gruppe 5 01";"ÜK Ausführen von Laborarbeiten";"Katrin Schuster";"JME";"Lagerstrasse 45";"958210"
"21.11.2023";"21.11.2023";"Di";"08:15";"12:15";"ZL O4.10";"TP TPU 2308 Gruppe 7 01";"ÜK Betreuen von Tieren";"Mirjam Mele";"JME";"Lagerstrasse 45";"958242"
"21.11.2023";"21.11.2023";"Di";"13:00";"17:00";"ZL O4.10";"TP TPU 2308 Gruppe 7 01";"ÜK Betreuen von Tieren";"Mirjam Mele";"JME";"Lagerstrasse 45";"958244"
"24.11.2023";"24.11.2023";"Fr";"08:15";"12:15";"ZL O4.18";"TP TPU 2308 Gruppe 7 01";"ÜK Ausführen von Laborarbeiten";"Katrin Schuster";"JME";"Lagerstrasse 45";"958254"
"24.11.2023";"24.11.2023";"Fr";"13:00";"17:00";"ZL O4.15";"TP TPU 2308 Gruppe 7 01";"ÜK Ausführen von Laborarbeiten";"Charlotte Zgraggen";"JME";"Lagerstrasse 45";"958258"
"17.11.2023";"17.11.2023";"Fr";"13:00";"17:00";"ZL O4.15";"TP TPU 2308 Gruppe 9 01";"ÜK Ausführen von Laborarbeiten";"Charlotte Zgraggen";"JME";"Lagerstrasse 45";"958302"
"17.11.2023";"17.11.2023";"Fr";"08:15";"12:15";"ZL O4.18";"TP TPU 2308 Gruppe 9 01";"ÜK Ausführen von Laborarbeiten";"Katrin Schuster";"JME";"Lagerstrasse 45";"958306"
"21.11.2023";"21.11.2023";"Di";"12:20";"13:05";"307b";"FH WDD 2308 MD1 01";"Finanz- und Rechnungswesen";"Therese Zumbrunnen";"JMA";"Lagerstrasse 102";"951316"
"21.11.2023";"21.11.2023";"Di";"13:10";"13:55";"307b";"FH WDD 2308 MD1 01";"Finanz- und Rechnungswesen";"Therese Zumbrunnen";"JMA";"Lagerstrasse 102";"951318"
"22.11.2023";"22.11.2023";"Mi";"16:40";"17:25";"Online";"FH WDD 2308 MD1 01";"Finanz- und Rechnungswesen";"Therese Zumbrunnen";"JMA";"";"951320"
"22.11.2023";"22.11.2023";"Mi";"17:30";"18:15";"Online";"FH WDD 2308 MD1 01";"Finanz- und Rechnungswesen";"Therese Zumbrunnen";"JMA";"";"951322"
"20.11.2023";"20.11.2023";"Mo";"09:50";"10:35";"ZL O3.08";"FH WDD 2308 MD1 01";"Geschichte und Politik";"Madeleine Marthaler";"JMA";"Lagerstrasse 45";"951043"
"20.11.2023";"20.11.2023";"Mo";"10:40";"11:25";"ZL O3.08";"FH WDD 2308 MD1 01";"Geschichte und Politik";"Madeleine Marthaler";"JMA";"Lagerstrasse 45";"951045"
"17.11.2023";"17.11.2023";"Fr";"08:00";"08:45";"ZL O3.08";"FH WDD 2308 FS 01";"Französisch ";"Tatiana Roesser, Sarah Roussel";"JMA";"Lagerstrasse 45";"950428"
"17.11.2023";"17.11.2023";"Fr";"08:50";"09:35";"ZL O3.08";"FH WDD 2308 FS 01";"Französisch ";"Tatiana Roesser, Sarah Roussel";"JMA";"Lagerstrasse 45";"950430"
"24.11.2023";"24.11.2023";"Fr";"08:00";"08:45";"ZL O3.08";"FH WDD 2308 FS 01";"Französisch ";"Tatiana Roesser, Sarah Roussel";"JMA";"Lagerstrasse 45";"950432"
"24.11.2023";"24.11.2023";"Fr";"08:50";"09:35";"ZL O3.08";"FH WDD 2308 FS 01";"Französisch ";"Tatiana Roesser, Sarah Roussel";"JMA";"Lagerstrasse 45";"950434"
"21.11.2023";"21.11.2023";"Di";"14:00";"14:45";"ZL O4.08";"FH GBM 2308 MD1 01";"Französisch";"Sarah Roussel";"JMA";"Lagerstrasse 45";"948415"
"21.11.2023";"21.11.2023";"Di";"15:00";"15:45";"ZL O4.08";"FH GBM 2308 MD1 01";"Französisch";"Sarah Roussel";"JMA";"Lagerstrasse 45";"948417"
"17.11.2023";"17.11.2023";"Fr";"09:50";"10:35";"ZL O3.08";"FH WDD 2308 FS 01";"Deutsch";"Livio Gloor";"JMA";"Lagerstrasse 45";"950035"
"17.11.2023";"17.11.2023";"Fr";"10:40";"11:25";"ZL O3.08";"FH WDD 2308 FS 01";"Deutsch";"Livio Gloor";"JMA";"Lagerstrasse 45";"950037"
"24.11.2023";"24.11.2023";"Fr";"09:50";"10:35";"ZL O3.08";"FH WDD 2308 FS 01";"Deutsch";"Livio Gloor";"JMA";"Lagerstrasse 45";"950039"
"24.11.2023";"24.11.2023";"Fr";"10:40";"11:25";"ZL O3.08";"FH WDD 2308 FS 01";"Deutsch";"Livio Gloor";"JMA";"Lagerstrasse 45";"950041"
"18.11.2023";"18.11.2023";"Sa";"09:50";"10:35";"205a";"FH WDD 2308 FS 01";"Englisch ";"Ann-Catherine Nabholz";"JMA";"Lagerstrasse 102";"950140"
"18.11.2023";"18.11.2023";"Sa";"09:50";"10:35";"205b";"FH WDD 2308 FS 01";"Englisch ";"Ann-Catherine Nabholz";"JMA";"Lagerstrasse 102";"950141"
"18.11.2023";"18.11.2023";"Sa";"10:40";"11:25";"205a";"FH WDD 2308 FS 01";"Englisch ";"Ann-Catherine Nabholz";"JMA";"Lagerstrasse 102";"950143"
"18.11.2023";"18.11.2023";"Sa";"10:40";"11:25";"205b";"FH WDD 2308 FS 01";"Englisch ";"Ann-Catherine Nabholz";"JMA";"Lagerstrasse 102";"950144"
"18.11.2023";"18.11.2023";"Sa";"15:50";"16:35";"205a";"FH WDD 2308 FS 01";"Geschichte und Politik ";"Andreas Hürlimann";"JMA";"Lagerstrasse 102";"950352"
"18.11.2023";"18.11.2023";"Sa";"15:50";"16:35";"205b";"FH WDD 2308 FS 01";"Geschichte und Politik ";"Andreas Hürlimann";"JMA";"Lagerstrasse 102";"950353"
"18.11.2023";"18.11.2023";"Sa";"16:40";"17:25";"205a";"FH WDD 2308 FS 01";"Geschichte und Politik ";"Andreas Hürlimann";"JMA";"Lagerstrasse 102";"950355"
"18.11.2023";"18.11.2023";"Sa";"16:40";"17:25";"205b";"FH WDD 2308 FS 01";"Geschichte und Politik ";"Andreas Hürlimann";"JMA";"Lagerstrasse 102";"950356"
"22.11.2023";"22.11.2023";"Mi";"17:30";"21:30";"207a";"Fremdvermietung 2023 Q4";"MPA-Workshops zur Rose";"";"SJS";"Lagerstrasse 102";"979968"
"22.11.2023";"22.11.2023";"Mi";"17:30";"21:30";"207b";"Fremdvermietung 2023 Q4";"MPA-Workshops zur Rose";"";"SJS";"Lagerstrasse 102";"980359"
"20.11.2023";"20.11.2023";"Mo";"12:20";"13:05";"ZL O3.08";"FH WDD 2308 MD1 01";"Deutsch";"Roland Stüben";"JMA";"Lagerstrasse 45";"950967"
"20.11.2023";"20.11.2023";"Mo";"13:10";"13:55";"ZL O3.08";"FH WDD 2308 MD1 01";"Deutsch";"Roland Stüben";"JMA";"Lagerstrasse 45";"950969"
"20.11.2023";"20.11.2023";"Mo";"15:50";"16:35";"ZL O3.08";"FH WDD 2308 MD1 01";"Englisch";"Susanne Tanner";"JMA";"Lagerstrasse 45";"951107"
"20.11.2023";"20.11.2023";"Mo";"16:40";"17:25";"ZL O3.08";"FH WDD 2308 MD1 01";"Englisch";"Susanne Tanner";"JMA";"Lagerstrasse 45";"951109"
"21.11.2023";"21.11.2023";"Di";"15:50";"16:35";"307b";"FH WDD 2308 MD1 01";"Französisch";"Sarah Roussel";"JMA";"Lagerstrasse 102";"951194"
"21.11.2023";"21.11.2023";"Di";"16:40";"17:25";"307b";"FH WDD 2308 MD1 01";"Französisch";"Sarah Roussel";"JMA";"Lagerstrasse 102";"951196"
"17.11.2023";"17.11.2023";"Fr";"08:00";"17:00";"ZL O4.03";"Fremdvermietung 2023 Q4";"WTPA Kurs Notfallmedizin";"";"SJS";"Lagerstrasse 45";"979671"
"23.11.2023";"23.11.2023";"Do";"12:20";"13:05";"ZL O1.05";"MP MPA 2108 A 05";"Bildgebende Diagnostik";"Nicole Pfister";"JME";"Lagerstrasse 45";"929412"
"23.11.2023";"23.11.2023";"Do";"13:10";"13:55";"ZL O1.05";"MP MPA 2108 A 05";"Sprechstundenassistenz";"Rahel Vital-Hächler";"JME";"Lagerstrasse 45";"929492"
"23.11.2023";"23.11.2023";"Do";"15:00";"15:45";"ZL O1.05";"MP MPA 2108 A 05";"Medizinisches Englisch";"Susanne Tanner";"JME";"Lagerstrasse 45";"929532"
"23.11.2023";"23.11.2023";"Do";"14:00";"14:45";"ZL O1.05";"MP MPA 2108 A 05";"Therapeutik";"Rahel Vital-Hächler";"JME";"Lagerstrasse 45";"929572"
"23.11.2023";"23.11.2023";"Do";"11:30";"12:15";"ZL O1.01";"MP MPA 2108 B 05";"Bildgebende Diagnostik";"Nicole Pfister";"JME";"Lagerstrasse 45";"929952"
"23.11.2023";"23.11.2023";"Do";"15:00";"15:45";"ZL O1.01";"MP MPA 2108 B 05";"Sprechstundenassistenz";"Rahel Vital-Hächler";"JME";"Lagerstrasse 45";"930032"
"23.11.2023";"23.11.2023";"Do";"08:50";"09:35";"ZL O1.01";"MP MPA 2108 B 05";"Allgemeinbildung";"Markus Gehrig";"JME";"Lagerstrasse 45";"930116"
"23.11.2023";"23.11.2023";"Do";"09:50";"10:35";"ZL O1.01";"MP MPA 2108 B 05";"Allgemeinbildung";"Markus Gehrig";"JME";"Lagerstrasse 45";"930118"
"23.11.2023";"23.11.2023";"Do";"10:40";"11:25";"ZL O1.01";"MP MPA 2108 B 05";"Allgemeinbildung";"Markus Gehrig";"JME";"Lagerstrasse 45";"930120"
"23.11.2023";"23.11.2023";"Do";"14:00";"14:45";"ZL O1.01";"MP MPA 2108 B 05";"Medizinisches Englisch";"Susanne Tanner";"JME";"Lagerstrasse 45";"930192"
"23.11.2023";"23.11.2023";"Do";"15:50";"16:35";"GYM";"MP MPA 2108 B 05";"Turnen und Sport / GYM";"Mariella Oswald";"JME";"Lagerstrasse 102";"930230"
"23.11.2023";"23.11.2023";"Do";"16:40";"17:25";"GYM";"MP MPA 2108 B 05";"Turnen und Sport / GYM";"Mariella Oswald";"JME";"Lagerstrasse 102";"930232"
"23.11.2023";"23.11.2023";"Do";"12:20";"13:05";"ZL O1.01";"MP MPA 2108 B 05";"Therapeutik";"Sandra Huber";"JME";"Lagerstrasse 45";"930272"
"23.11.2023";"23.11.2023";"Do";"09:50";"10:35";"ZL O1.03";"MP MPA 2108 C 05";"Bildgebende Diagnostik";"Nicole Pfister";"JME";"Lagerstrasse 45";"930312"
"23.11.2023";"23.11.2023";"Do";"15:50";"16:35";"ZL O1.08";"MP MPA 2108 C 05";"Sozialversicherungen & TARMED";"Gülhan Bommer";"JME";"Lagerstrasse 45";"930350"
"23.11.2023";"23.11.2023";"Do";"16:40";"17:25";"ZL O1.08";"MP MPA 2108 C 05";"Sozialversicherungen & TARMED";"Gülhan Bommer";"JME";"Lagerstrasse 45";"930352"
"23.11.2023";"23.11.2023";"Do";"08:00";"08:45";"ZL O1.03";"MP MPA 2108 C 05";"Sprechstundenassistenz";"Rahel Vital-Hächler";"JME";"Lagerstrasse 45";"930392"
"23.11.2023";"23.11.2023";"Do";"11:30";"12:15";"ZL O1.03";"MP MPA 2108 C 05";"Allgemeinbildung";"David Dörflinger";"JME";"Lagerstrasse 45";"930454"
"23.11.2023";"23.11.2023";"Do";"12:20";"13:05";"ZL O1.03";"MP MPA 2108 C 05";"Allgemeinbildung";"David Dörflinger";"JME";"Lagerstrasse 45";"930456"
"23.11.2023";"23.11.2023";"Do";"14:00";"14:45";"ZL O1.03";"MP MPA 2108 C 05";"Allgemeinbildung";"David Dörflinger";"JME";"Lagerstrasse 45";"930510"
"23.11.2023";"23.11.2023";"Do";"15:00";"15:45";"ZL O1.03";"MP MPA 2108 C 05";"Allgemeinbildung";"David Dörflinger";"JME";"Lagerstrasse 45";"930512"
"23.11.2023";"23.11.2023";"Do";"10:40";"11:25";"ZL O1.03";"MP MPA 2108 C 05";"Medizinisches Englisch";"Susanne Tanner";"JME";"Lagerstrasse 45";"930552"
"23.11.2023";"23.11.2023";"Do";"08:50";"09:35";"ZL O1.03";"MP MPA 2108 C 05";"Therapeutik";"Sandra Huber";"JME";"Lagerstrasse 45";"930632"
"23.11.2023";"23.11.2023";"Do";"08:00";"08:45";"ZL O1.05";"MP MPA 2108 D 05";"Bildgebende Diagnostik";"Nicole Pfister";"JME";"Lagerstrasse 45";"930672"
"23.11.2023";"23.11.2023";"Do";"15:50";"16:35";"204b";"MP MPA 2108 D 05";"Sprechstundenassistenz";"Rahel Vital-Hächler";"JME";"Lagerstrasse 102";"930765"
"23.11.2023";"23.11.2023";"Do";"15:50";"16:35";"204a";"MP MPA 2108 D 05";"Sprechstundenassistenz";"Rahel Vital-Hächler";"JME";"Lagerstrasse 102";"930764"
"23.11.2023";"23.11.2023";"Do";"08:50";"09:35";"ZL O1.05";"MP MPA 2108 D 05";"Allgemeinbildung";"David Dörflinger";"JME";"Lagerstrasse 45";"930857"
"23.11.2023";"23.11.2023";"Do";"09:50";"10:35";"ZL O1.05";"MP MPA 2108 D 05";"Allgemeinbildung";"David Dörflinger";"JME";"Lagerstrasse 45";"930859"
"23.11.2023";"23.11.2023";"Do";"10:40";"11:25";"ZL O1.05";"MP MPA 2108 D 05";"Allgemeinbildung";"David Dörflinger";"JME";"Lagerstrasse 45";"930861"
"23.11.2023";"23.11.2023";"Do";"13:10";"13:55";"307b";"MP MPA 2108 D 05";"Medizinisches Englisch";"Susanne Tanner";"JME";"Lagerstrasse 102";"930933"
"23.11.2023";"23.11.2023";"Do";"11:30";"12:15";"GYM";"MP MPA 2108 D 05";"Turnen und Sport / GYM";"Mariella Oswald";"JME";"Lagerstrasse 102";"930971"
"23.11.2023";"23.11.2023";"Do";"12:20";"13:05";"GYM";"MP MPA 2108 D 05";"Turnen und Sport / GYM";"Mariella Oswald";"JME";"Lagerstrasse 102";"930973"
"23.11.2023";"23.11.2023";"Do";"15:00";"15:45";"204b";"MP MPA 2108 D 05";"Therapeutik";"Sandra Huber";"JME";"Lagerstrasse 102";"931026"
